icao,iata,name,city,country,lat,lon
CYPZ,YPZ,Burns Lake Airport,Burns Lake,CA,54.3764,-125.950996
HSFS,ELF,El Fasher Airport,El Fasher,SD,13.61489963531494,25.32460021972656
PAGK,GKN,Gulkana Airport,Gulkana,US,62.155859,-145.454662
ROIG,ISG,New Ishigaki Airport,Ishigaki,JP,24.396389,124.245
LFRM,LME,Le Mans-Arnage Airport,"Le Mans, Sarthe",FR,47.948604,0.201702
ENMH,MEH,Mehamn Airport,Mehamn,NO,71.029701,27.8267
FYKM,MPA,Katima Mulilo Airport,Mpacha,,-17.634258,24.176688
HSNN,UYL,Nyala Airport,Nyala,SD,12.0535,24.9562
SBPK,PET,João Simões Lopes Neto International Airport,Pelotas,BR,-31.717189,-52.327796
SBPG,PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,BR,-25.184476,-50.143822
LZTT,TAT,Poprad-Tatry Airport,Poprad,SK,49.070994,20.241394
SBRD,ROO,Maestro Marinho Franco Airport,Rondonópolis,BR,-16.584292,-54.724803
BGSS,JHS,Sisimiut Airport,Sisimiut,GL,66.951302,-53.729301
ZHYC,YIH,Yichang Sanxia Airport,Yichang (Xiaoting),CN,30.554132,111.482563
LFLX,CHR,Châteauroux Déols airport,Châteauroux,FR,46.860221,1.728326
EGQS,LMO,RAF Lossiemouth,"Lossiemouth, Moray",GB,57.7052,-3.33917
KNQI,NQI,Kingsville Naval Air Station,Kingsville,US,27.5072002411,-97.8097000122
EFKA,KAU,Kauhava Airfield,Kauhava,FI,63.127102,23.051399
EKSP,SKS,Skrydstrup Air Base,Vojens,DK,55.221048,9.26702
EHKD,DHR,De Kooy Airfield / Den Helder Naval Air Station,Den Helder,NL,52.923401,4.78062
CYIB,YIB,Atikokan Municipal Airport,Atikokan,CA,48.773899,-91.638603
LIPA,AVB,Aviano Air Base,Aviano (PN),IT,46.031898,12.596503
CYCQ,YCQ,Chetwynd Airport,Chetwynd,CA,55.687198638916016,-121.6269989013672
UHMD,PVS,Provideniya Bay Airport,Chukotka,RU,64.37809753417969,-173.2429962158203
LERL,CQM,Ciudad Real International Airport,Ciudad Real,ES,38.856479,-3.969944
SCHR,LGR,Cochrane Airport,Cochrane,CL,-47.243591,-72.58815
CYID,YDG,Digby / Annapolis Regional Airport,Digby,CA,44.5458450365,-65.7854247093
OMDM,NHD,Al Minhad Air Base,Dubai,AE,25.0268001556,55.3661994934
YFBS,FRB,Forbes Airport,Forbes,AU,-33.363602,147.934998
KRDR,RDR,Grand Forks Air Force Base,Grand Forks,US,47.961101532,-97.4011993408
SBGW,GUJ,Edu Chaves Field,Guaratinguetá,BR,-22.791599,-45.2048
EGFE,HAW,Haverfordwest Airport,Haverfordwest,GB,51.833099365234375,-4.9611101150512695
KHBR,HBR,Hobart Regional Airport,Hobart,US,34.991317,-99.051313
OAJL,JAA,Jalalabad Airport,Jalalabad,AF,34.399799,70.498596
CYKJ,YKJ,Key Lake Airport,Key Lake,CA,57.25609970092773,-105.61799621582033
HCMK,KMU,Kismayo Airport,Kismayo,SO,-0.377353,42.459202
NZAR,AMZ,Ardmore Airport,Manurewa,NZ,-37.02970123291016,174.97300720214844
SBPC,POO,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Poços De Caldas,BR,-21.842529,-46.569768
CZST,ZST,Stewart Airport,Stewart,CA,55.935410448,-129.982434511
YTEM,TEM,Temora Airport,Temora,AU,-34.421398,147.511993
KTOI,TOI,Troy Municipal Airport at N Kenneth Campbell Field,Troy,US,31.860399,-86.012101
KTCS,TCS,Truth or Consequences Municipal Airport,Truth or Consequences,US,33.2369,-107.272003
KNTU,NTU,Oceana Naval Air Station,Virginia Beach,US,36.820702,-76.033501
LKVO,VOD,Vodochody Airport,Vodochody,CZ,50.216599,14.3958
EGDY,YEO,RNAS Yeovilton,"Yeovil, Somerset",GB,51.009399,-2.63882
OEDR,DHA,King Abdulaziz Air Base,Dhahran,SA,26.2654,50.152
UATE,SCO,Aktau International Airport,Aktau,KZ,43.860093,51.09086
UATT,AKX,Aktobe International Airport,Aktobe,KZ,50.248116,57.204144
OSAP,ALP,Aleppo International Airport,Aleppo,SY,36.181262,37.226869
LRBC,BCM,Bacău George Enescu International  Airport,Bacău,RO,46.5219,26.910299
OIKB,BND,Bandar Abbas International Airport,Bandar Abbas,IR,27.2183,56.3778
ORMM,BSR,Basra International Airport,Basra,IQ,30.549101,47.662102
UZSB,BHK,Bukhara International Airport,Bukhara,UZ,39.775002,64.483299
MTCH,CAP,Cap Haitien International Airport,Cap Haitien,HT,19.725547,-72.20071
GMMH,VIL,Dakhla Airport,Dakhla,EH,23.7183,-15.932
LLER,ETM,Ramon International Airport,Eilat,IL,29.727009,35.014116
OPFA,LYP,Faisalabad International Airport,Faisalabad,PK,31.364923,72.995319
ZUGY,KWE,Guiyang Longdongbao International Airport,Guiyang (Nanming),CN,26.541805,106.80402
ZLXN,XNN,Xining Caojiabao International Airport,Haidong (Huzhu Tu Autonomous County),CN,36.52775,102.040215
VEIM,IMF,Bir Tikendrajit International Airport,Imphal,IN,24.76,93.896698
WMKI,IPH,Sultan Azlan Shah Airport,Ipoh,MY,4.56733,101.091643
VOKN,CNN,Kannur International Airport,Kannur,IN,11.916343,75.544979
OIKK,KER,Ayatollah Hashemi Rafsanjani International Airport,Kerman,IR,30.271276,56.949692
FZIC,FKI,Bangoka International Airport,Kisangani,CD,0.481639,25.337999
DGSI,KMS,Prempeh I International Airport,Kumasi,GH,6.71456,-1.59082
OAMS,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,AF,36.70412,67.210459
ZSCN,KHN,Nanchang Changbei International Airport,Nanchang,CN,28.864815,115.90271
USNN,NJC,Nizhnevartovsk Airport,Nizhnevartovsk,RU,60.949299,76.483597
UNOO,OMS,Omsk Central Airport,Omsk,RU,54.963124,73.312418
LROD,OMR,Oradea International Airport,Oradea,RO,47.025299,21.9025
UCFO,OSS,Osh International Airport,Osh,KG,40.609001,72.793297
FOOG,POG,Port Gentil International Airport,Port Gentil,GA,-0.711739,8.75438
HEPS,PSD,Port Said International Airport,Port Said,EG,31.279285,32.240582
SBPV,PVH,Governador Jorge Teixeira de Oliveira International Airport,Porto Velho,BR,-8.708491,-63.902338
SANT,TUC,Teniente Benjamín Matienzo International Airport,San Miguel de Tucumán,AR,-26.837397,-65.104195
RCMQ,RMQ,Taichung International Airport / Ching Chuang Kang Air Base,Taichung (Qingshui),TW,24.2647,120.621002
RCNN,TNN,Tainan International Airport / Tainan Air Base,Tainan (Rende),TW,22.950399,120.206001
SCQP,ZCO,La Araucanía International Airport,Temuco,CL,-38.9259,-72.6515
FQTT,TET,Tete Airport,Tete,MZ,-16.104799,33.640202
USTR,TJM,Roshchino International Airport,Tyumen,RU,57.178984,65.327696
URWW,VOG,Volgograd International Airport,Volgograd,RU,48.78134,44.339194
UUOO,VOZ,Voronezh International Airport,Voronezh,RU,51.813683,39.231711
ZSWX,WUX,Sunan Shuofang International Airport,Wuxi,CN,31.496952,120.43038
UEEE,YKS,Platon Oyunsky Yakutsk International Airport,Yakutsk,RU,62.0933,129.770996
OMAD,AZI,Al Bateen Executive Airport,Abu Dhabi,AE,24.427062,54.459866
MYAN,SAQ,San Andros Airport,Andros Island,BS,25.053800582885746,-78.04900360107422
OERR,RAE,Arar Domestic Airport,Arar,SA,30.90660095214844,41.13819885253906
HAAM,AMH,Arba Minch Airport,Arba Minch,ET,6.03939,37.5905
ESNX,AJR,Arvidsjaur Airport,Arvidsjaur,SE,65.59030151367188,19.28190040588379
VAAU,IXU,Aurangabad Airport,Aurangabad,IN,19.862875,75.396312
HABD,BJR,Bahir Dar Airport,Bahir Dar,ET,11.6081,37.321602
ENBS,BJF,Båtsfjord Airport,Båtsfjord,NO,70.60025,29.692612
DNBE,BNI,Benin Airport,Benin,NG,6.316979885101318,5.599500179290772
MKBS,OCJ,Ian Fleming International Airport,Boscobel,JM,18.404079,-76.969754
FNCA,CAB,Cabinda Airport,Cabinda,AO,-5.59839,12.188145
SPJR,CJA,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,PE,-7.13918,-78.489403
EGEC,CAL,Campbeltown Airport,Campbeltown,GB,55.437199,-5.68639
TDCF,DCF,Canefield Airport,Canefield,DM,15.336693,-61.392108
GOGS,CSK,Cap Skirring Airport,Cap Skirring,SN,12.39533,-16.748
YCAR,CVQ,Carnarvon Airport,Carnarvon,AU,-24.884337,113.666393
MUCL,CYO,Vilo Acuña International Airport,Cayo Largo del Sur,CU,21.6165008545,-81.5459976196
YBCV,CTL,Charleville Airport,Charleville,AU,-26.4132995605,146.261993408
LGHI,JKH,Chios Island National Airport,Chios Island,GR,38.34320068359375,26.140600204467773
MUCA,AVI,Máximo Gómez Airport,Ciro Redondo,CU,22.0271,-78.789597
MMCV,CVM,General Pedro Jose Mendez International Airport,Ciudad Victoria,MX,23.7033,-98.956497
MMIA,CLQ,Licenciado Miguel de la Madrid International Airport,Colima,MX,19.277,-103.577002
VVCS,VCS,Con Dao Airport,Con Dao,VN,8.73183,106.633003
CYZS,YZS,Coral Harbour Airport,Coral Harbour,CA,64.1932983398,-83.3593978882
VGCB,CXB,Cox's Bazar Airport,Cox's Bazar,BD,21.457517,91.963263
SKCC,CUC,Camilo Daza International Airport,Cúcuta,CO,7.92757,-72.5115
ZMDZ,DLZ,Dalanzadgad Airport,Dalanzadgad,MN,43.608628,104.367734
PADL,DLG,Dillingham Airport,Dillingham,US,59.04470062,-158.5050049
YSDU,DBO,Dubbo City Regional Airport,Dubbo,AU,-32.2167015076,148.574996948
DAUG,GHA,Noumérat - Moufdi Zakaria Airport,El Atteuf,DZ,32.384102,3.79411
KEND,END,Vance Air Force Base,Enid,US,36.339199,-97.916496
EKEB,EBJ,Esbjerg Airport,Esbjerg,DK,55.525902,8.5534
NGFU,FUN,Funafuti International Airport,Funafuti,TV,-8.523885,179.196976
OPGT,GIL,Gilgit Airport,Gilgit,PK,35.918800354003906,74.33360290527344
YGTE,GTE,Groote Eylandt Airport,Groote Eylandt,AU,-13.972405,136.458553
LHPR,QGY,Győr-Pér Airport,Győr,HU,47.628436,17.804718
OEHL,HAS,Ha'il Airport,Ha'il,SA,27.437901,41.686298
RJTH,HAC,Hachijojima Airport,Hachijojima,JP,33.114843,139.785645
SBIZ,IMP,Prefeito Renato Moreira Airport,Imperatriz,BR,-5.53129,-47.459999
FQIN,INH,Inhambane Airport,Inhambane,MZ,-23.8764,35.408501
CYIV,YIV,Island Lake Airport,Island Lake,CA,53.857200622558594,-94.65360260009766
LIBC,CRV,Crotone Sant'Anna Pythagoras Airport,Isola di Capo Rizzuto (KR),IT,38.9972,17.0802
VIJU,IXJ,Jammu Airport,Jammu,IN,32.688849,74.838152
SBJF,JDF,Francisco de Assis Airport,Juiz de Fora,BR,-21.791482,-43.386072
FZRF,FMI,Kalemie Airport,Kalemie,CD,-5.87556,29.25
FZUA,KGA,Kananga Airport,Kananga,CD,-5.90005,22.4692
EEKA,KDL,Kärdla Airport,Kärdla,EE,58.99079895019531,22.830699920654297
AYKM,KMA,Kerema Airport,Kerema,PG,-7.96361017227,145.770996094
AYHK,HKN,Hoskins Airport,Kimbe,PG,-5.463846,150.407327
RJSR,ONJ,Odate Noshiro Airport,Kitaakita,JP,40.191898,140.371002
AYCH,CMU,Chimbu Airport,Kundiawa,PG,-6.024290084838867,144.9709930419922
LFRO,LAI,Lannion Airport,Lannion,FR,48.754398,-3.47166
LFOH,LEH,Le Havre-Octeville Airport,Le Havre,FR,49.534038,0.088406
SKLT,LET,Alfredo Vásquez Cobo International Airport,Leticia,CO,-4.191147,-69.942003
KVBG,VBG,Vandenberg Space Force Base,Lompoc,US,34.737301,-120.584
YLRE,LRE,Longreach Airport,Longreach,AU,-23.4342,144.279999
NVSS,SON,Santo Pekoa International Airport,Luganville,VU,-15.505000114399998,167.220001221
HSSM,MAK,Malakal International Airport,Malakal,SS,9.558739,31.651937
RPMH,CGM,Camiguin Airport,Mambajao,PH,9.253894,124.709115
SKMZ,MZL,La Nubia Airport,Manizales,CO,5.0296,-75.4647
SEMT,MEC,Eloy Alfaro International Airport,Manta,EC,-0.9460780024528505,-80.67880249023438
AYMO,MAS,Momote Airport,Manus Island,PG,-2.06189,147.423996
SBMA,MAB,João Correa da Rocha Airport,Marabá,BR,-5.36859,-49.138
FAMG,MGH,Margate Airport,Margate,ZA,-30.8574008942,30.343000412
TJMZ,MAZ,Eugenio Maria De Hostos Airport,Mayaguez,PR,18.255699157714844,-67.14849853515625
WAKK,MKQ,Mopah International Airport,Merauke,ID,-8.523898,140.419693
ROMY,MMY,Miyako Airport,Miyakojima,JP,24.782801,125.294998
YMOR,MRZ,Moree Airport,Moree,AU,-29.4988994598,149.845001221
YMRY,MYA,Moruya Airport,Moruya,AU,-35.8978004456,150.143997192
KMUO,MUO,Mountain Home Air Force Base,Mountain Home,US,43.043598,-115.872002
YNBR,NAA,Narrabri Airport,Narrabri,AU,-30.3192005157,149.82699585
YNTN,NTN,Normanton Airport,Normanton,AU,-17.68409,141.069664
EPZG,IEG,Zielona Góra-Babimost Airport,Nowe Kramsko,PL,52.1385,15.7986
ESNK,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689
FYOA,OND,Ondangwa Airport,Ondangwa,,-17.878201,15.9526
VTPP,PHS,Phitsanulok Airport,Phitsanulok,TH,16.7829,100.278999
RKTH,KPO,Pohang Airport (G-815/K-3),Pohang,KR,35.987955,129.420383
SBPP,PMG,Ponta Porã Airport,Ponta Porã,BR,-22.549601,-55.702599
FIMR,RRG,Sir Charles Gaetan Duval Airport,Port Mathurin,MU,-19.756696,63.359326
SAVY,PMY,El Tehuelche Airport,Puerto Madryn,AR,-42.7592,-65.1027
VVPC,UIH,Phu Cat Airport,Quy Nohn,VN,13.955,109.042
VARK,RAJ,Rajkot Airport,Rajkot,IN,22.3092,70.779503
VERC,IXR,Birsa Munda Airport,Ranchi,IN,23.314300537100003,85.3217010498
LLIB,RPN,Rosh Pina Airport,Rosh Pina,IL,32.980999,35.571899
RPVR,RXS,Roxas Airport,Roxas City,PH,11.597700119018556,122.7519989013672
SBNM,GEL,Santo Ângelo Airport,Santo Ângelo,BR,-28.282503,-54.169623
RJSY,SYO,Shonai Airport,Shonai,JP,38.812199,139.787003
VYSW,AKY,Sittwe Airport,Sittwe,MM,20.133165,92.870693
OPSK,SKZ,Begum Nusrat Bhutto International Airport Sukkur,Sukkur,PK,27.722,68.791702
ORSU,ISU,Sulaymaniyah International Airport,Sulaymaniyah,IQ,35.5617485046,45.3167381287
SCTC,PZS,Maquehue Airport,Temuco,CL,-38.766799926758,-72.637100219727
MMEP,TPQ,Amado Nervo National Airport,Tepic,MX,21.419833,-104.842472
UUYS,USK,Usinsk Airport,Usinsk,RU,66.0047,57.367199
ENSS,VAW,"Vardø Airport, Svartnes",Vardø,NO,70.3554,31.044901
EFVR,VRK,Varkaus Airport,Varkaus / Joroinen,FI,62.171101,27.868601
NZWU,WAG,Wanganui Airport,Wanganui,NZ,-39.963467,175.02444
AYWD,WBM,Wapenamanda Airport,Wapenamanda,PG,-5.635293,143.892231
KXWA,XWA,Williston Basin International Airport,Williston,US,48.260863,-103.75116
UUYH,UCT,Ukhta Airport,Ukhta,RU,63.566898,53.804699
EHWO,WOE,Woensdrecht Air Base,Hoogerheide,NL,51.4491,4.34203
RORS,SHI,Shimojishima Airport,Miyakojima,JP,24.8267,125.144997
WIMB,GNS,Binaka Airport,Gunungsitoli,ID,1.16628,97.704327
SYLT,LTM,Lethem Airport,Lethem,GY,3.37276,-59.789398
VIAG,AGR,Agra Airport / Agra Air Force Station,Agra,IN,27.157975,77.961025
SBAT,AFL,Piloto Osvaldo Marques Dias Airport,Alta Floresta,BR,-9.866389,-56.106298
PAKP,AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,US,68.133598,-151.742996
SBAX,AAX,Romeu Zema Airport,Araxá,BR,-19.5632,-46.9604
PABA,BTI,Barter Island Long Range Radar Station Airport,Barter Island,US,70.134003,-143.582001
VIBR,KUU,Kullu Manali Airport,Bhuntar,IN,31.876699,77.154404
LECH,CDT,Castellón-Costa Azahar Airport,Castellón de la Plana,ES,40.213889,0.073333
VTSE,CJM,Chumphon Airport,Chumphon,TH,10.7112,99.361702
VEMN,DIB,Dibrugarh Airport,Dibrugarh,IN,27.4839000702,95.0168991089
GMMI,ESU,Essaouira-Mogador Airport,Essaouira,MA,31.397499,-9.68167
PAGM,GAM,Gambell Airport,Gambell,US,63.767694,-171.733303
VTBO,TDX,Trat Airport,Laem Ngop,TH,12.2746,102.319
SBLJ,LAJ,Lages Airport,Lages,BR,-27.782101,-50.281502
LEDA,ILD,Lleida-Alguaire Airport,Lleida,ES,41.728185,0.535023
HKLK,LKG,Lokichogio Airport,Lokichogio,KE,4.20412,34.348202
WMKM,MKZ,Malacca International Airport,Malacca,MY,2.265613,102.252778
KMGC,MGC,Michigan City Municipal Airport,Michigan City,US,41.7033,-86.821198
SBMS,MVF,Dix-Sept Rosado Airport,Mossoró,BR,-5.20192,-37.3643
HKNL,NYK,Nanyuki Airport,Nanyuki,KE,-0.062399,37.041008
ZUJZ,JZH,Jiuzhai Huanglong Airport,Ngawa (Songpan),CN,32.853333,103.682222
WAGG,PKY,Tjilik Riwut Airport,Palangkaraya,ID,-2.227146,113.943388
RPSP,TAG,Bohol-Panglao International Airport,Panglao,PH,9.573045,123.770143
MZPL,PLJ,Placencia Airport,Placencia,BZ,16.536957,-88.361511
EPRA,RDO,Warsaw Radom Airport,Radom,PL,51.38937,21.214742
CYSL,YSL,Saint-Léonard Airport,Saint-Léonard,CA,47.157097,-67.836242
KSMN,SMN,Lemhi County Airport,Salmon,US,45.122233,-113.88196
RPUH,SJI,San Jose Airport,San Jose,PH,12.361499786399998,121.04699707
CYIF,YIF,St Augustin Airport,St-Augustin,CA,51.2117,-58.658298
EETU,TAY,Tartu Airport,Tartu,EE,58.307438,26.686473
LFRV,VNE,Vannes-Meucon Airport,Vannes/Meucon,FR,47.723301,-2.71856
LFSN,ENC,Nancy-Essey Airport,"Tomblaine, Meurthe-et-Moselle",FR,48.692101,6.23046
RJTA,NJA,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,Ayase / Yamato,JP,35.454601,139.449997
KOZR,OZR,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,US,31.27569962,-85.71340179
KMXF,MXF,Maxwell Air Force Base,Montgomery,US,32.3829,-86.365799
LEMO,OZP,Moron Air Base,Morón,ES,37.17490005493164,-5.615940093994141
ETOU,WIE,Wiesbaden Army Airfield,Wiesbaden,DE,50.049800872802734,8.325400352478027
ESSK,GVX,Gävle Sandviken Airport,Gävle / Sandviken,SE,60.5933,16.951401
EGXC,QCY,RAF Coningsby,"Lincoln, Lincolnshire",GB,53.092999,-0.166014
ESSU,EKT,Eskilstuna Airport,Eskilstuna,SE,59.351101,16.708401
LFQT,HZB,Merville-Calonne Airport,"Merville, Nord",FR,50.618401,2.64224
KESF,ESF,Esler Army Airfield / Esler Regional Airport,Alexandria,US,31.394266,-92.294082
KBYH,BYH,Arkansas International Airport,Blytheville,US,35.9642982483,-89.94400024410001
SADP,EPA,El Palomar Airport,El Palomar,AR,-34.6099,-58.6126
LZPP,PZY,Piešťany Airport,Piešťany,SK,48.62519836425781,17.828399658203125
EGUB,BEX,RAF Benson,"Wallingford, Oxfordshire",GB,51.614366,-1.095991
YBNS,BSJ,Bairnsdale Airport,Bairnsdale,AU,-37.887539,147.569379
EGNL,BWF,Barrow Walney Island Airport,Barrow-in-Furness,GB,54.1286111,-3.2675
SVCB,CBL,General Tomas de Heres Airport,Ciudad Bolivar,VE,8.122161,-63.536957
KEGI,EGI,Duke Field,Crestview,US,30.65040016,-86.52290344
CYDO,YDO,Dolbeau-Saint-Felicien Airport,Dolbeau-Saint-Felicien,CA,48.7785,-72.375
LTBI,ESK,Eskişehir Air Base,Eskişehir,TR,39.7841,30.5821
CYFR,YFR,Fort Resolution Airport,Fort Resolution,CA,61.1808013916,-113.690002441
CZGF,ZGF,Grand Forks Airport,Grand Forks,CA,49.015598,-118.431
LIRS,GRS,Grosseto Corrado Baccarini Air Base / Grosseto Airport,Grosseto (GR),IT,42.759701,11.0719
EDGE,EIB,Eisenach-Kindel Airport,Hörselberg-Hainich,DE,50.991604,10.47973
FAKD,KXE,P C Pelser Airport,Klerksdorp,ZA,-26.871099,26.718
KLND,LND,Hunt Field,Lander,US,42.815201,-108.730003
KNLC,NLC,Lemoore Naval Air Station (Reeves Field) Airport,Lemoore,US,36.33300018,-119.9520035
KMBG,MBG,Mobridge Municipal Airport,Mobridge,US,45.54650116,-100.4079971
KNHK,NHK,Patuxent River Naval Air Station (Trapnell Field),Patuxent River,US,38.285999,-76.411797
LSMP,VIP,Payerne Air Base,Payerne,CH,46.8432,6.91506
YWSL,SXE,West Sale Airport,Sale,AU,-38.090827,146.965335
LETL,TEV,Teruel Airport,Teruel,ES,40.410269,-1.217366
FAVB,VRU,Vryburg Airport,Vyrburg,ZA,-26.9824008942,24.7287998199
EGNO,WRT,Warton Aerodrome,Warton,GB,53.745098,-2.88306
KWWR,WWR,West Woodward Airport,Woodward,US,36.438,-99.5226667
OIAW,AWZ,Qasem Soleimani International Airport,Ahvaz,IR,31.3364,48.763789
GMMW,NDR,Nador Al Aaroui International Airport,Al Aaroui,MA,34.9888,-3.02821
RJSA,AOJ,Aomori Airport,Aomori,JP,40.733777,140.689477
HEAT,ATZ,Asyut International Airport,Asyut,EG,27.045962,31.01276
ZBOW,BAV,Baotou Donghe International Airport,Baotou,CN,40.560001,109.997002
FGBT,BSG,Bata International Airport,Bata,GQ,1.90547,9.80568
UGSB,BUS,Alexander Kartveli Batumi International Airport,Batumi,GE,41.60939,41.600315
LRBV,GHV,Brașov-Ghimbav International Airport,Brașov (Ghimbav),RO,45.70558,25.522871
RPVI,ILO,Iloilo International Airport,Cabatuan,PH,10.833017,122.493358
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Cheongju,KR,36.71556,127.500289
UIAA,HTA,Chita-Kadala International Airport,Chita,RU,52.024841,113.305839
SGES,AGT,Guaraní International Airport,Ciudad del Este,PY,-25.457186,-54.839544
DAAJ,DJG,Tiska Djanet Airport,Djanet,DZ,24.285448,9.463652
LTBY,AOE,Hasan Polatkan Airport,Eskişehir,TR,39.811644,30.519268
FOON,MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,GA,-1.65616,13.438
VRMG,GAN,Gan International Airport,Gan,MV,-0.692975,73.152627
TRPG,MNI,John A. Osborne Airport,Gerald's Park,MS,16.791835,-62.193204
URMG,GRV,Akhmat Kadyrov Grozny International Airport,Grozny,RU,43.388106,45.699772
VVCI,HPH,Cat Bi International Airport,Haiphong (Hai An),VN,20.817428,106.724315
HCMH,HGA,Egal International Airport,Hargeisa,SO,9.514082,44.083469
OEAH,HOF,Al-Ahsa International Airport,Hofuf,SA,25.285299,49.485199
RCQC,MZG,Penghu Magong Airport,Huxi,TW,23.568701,119.627998
UAKK,KGF,Sary-Arka Airport,Karaganda,KZ,49.670799,73.334396
LELN,LEN,León Int'l Airport,La Virgen Del Camino,ES,42.590709,-5.653406
RJOK,KCZ,Kochi Ryoma Airport,Nankoku,JP,33.545217,133.670166
VAOZ,ISK,Nashik International Airport,Nashik,IN,20.119101,73.912903
UZNN,NCU,Nukus International Airport,Nukus,UZ,42.4884,59.623299
RJOB,OKJ,Okayama Momotaro Airport,Okayama,JP,34.756901,133.854996
LHPP,PEV,Pécs-Pogány International Airport,Pécs,HU,45.988891,18.242044
LBPD,PDV,Plovdiv International Airport,Plovdiv,BG,42.067799,24.8508
FAPP,PTG,Polokwane International Airport,Polokwane,ZA,-23.845269,29.458615
VDSV,KOS,Sihanouk International Airport,Preah Sihanouk,KH,10.570557,103.632067
ULOO,PKV,Princess Olga Pskov International Airport,Pskov,RU,57.781316,28.39384
URRP,ROV,Platov International Airport,Rostov-on-Don,RU,47.493888,39.924722
PGRO,ROP,Rota International Airport,Rota Island,MP,14.173267,145.241103
LTCS,GNY,Şanlıurfa GAP Airport,Şanlıurfa,TR,37.445663,38.895592
GVSV,VXE,Cesaria Evora International Airport,São Pedro,CV,16.833363,-25.055308
ZBSJ,SJW,Shijiazhuang Zhengding International Airport,Shijiazhuang,CN,38.280701,114.696999
OPST,SKT,Sialkot International Airport,Sialkot,PK,32.535941,74.364623
GATB,TOM,Tombouktou Airport,Timbuktu,ML,16.730499,-3.00758
RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,Tokushima,JP,34.132559,134.607816
MMTL,TQO,Felipe Carrillo Puerto International Airport Tulum,Tulum,MX,20.172098,-87.660272
UARR,URA,Manshuk Mametova International Airport,Uralsk,KZ,51.151976,51.543652
UKLU,UDJ,Uzhhorod International Airport,Uzhhorod,UA,48.6343,22.263399
NLWW,WLS,Hihifo Airport,Wallis Island,WF,-13.239445,-176.19865
YPCC,CCK,Cocos (Keeling) Islands Airport,West Island,CC,-12.192218,96.834103
ZLIC,INC,Yinchuan Hedong International Airport,Yinchuan,CN,38.322758,106.393214
UKDE,OZH,Zaporizhzhia International Airport,Zaporizhia,UA,47.866962,35.314723
FTTC,AEH,Abeche Airport,Abeche,TD,13.847,20.844299
DAUA,AZR,Touat-Cheikh Sidi Mohamed Belkebir Airport,Adrar,DZ,27.837601,-0.186414
VEAT,IXA,Agartala - Maharaja Bir Bikram Airport,Agartala,IN,23.886999,91.240402
GMTA,AHU,Cherif Al Idrissi Airport,Al Hoceima,MA,35.177101,-3.83952
LEAB,ABC,Albacete Airport / Los Llanos Air Base,Albacete,ES,38.948502,-1.86352
NIUE,IUE,Niue International Airport,Alofi,NU,-19.080109,-169.923493
RJKA,ASJ,Amami Airport,Amami,JP,28.430599212646484,129.71299743652344
HAAX,AXU,Axum Airport,Axum,ET,14.1468,38.7728
LEBZ,BJZ,Badajoz Airport,Badajoz,ES,38.8913,-6.82133
